college_id,college_name,state,district,college_type,peer_group,is_college,campus_area_acres,greenery_score,classroom_score,labs_score,library_score,internet_score,hostel_score,sports_score,faculty_score,practical_score,mentoring_score,placements_score,research_score,values_score,nirf_score,naac_cgpa,nba_score,overall_base_score,class_size,attention_score,teaching_pace,doubt_solving_rate,teacher_responsiveness,lecture_prac_ratio,freedom_vs_pressure,mental_health,anti_ragging,complaint_time,hostel_quality,canteen_hygiene,disabled_accessibility,first_gen_inclusion,syllabus_update,industry_projects,interdisciplinary,peer_learning,research_papers,innovation_hackathons,placement_rate,internship_rate,startup_creation,higher_studies,alumni_success,salary_dist,dropout_rate,pass_rate_trend,data_completeness,audit_confidence,response_consistency,anomaly_flags,evidence_verification,bias_detection
TS217,Telangana Karimnagar 87 Institute of Technology,Telangana,Karimnagar,Autonomous,Engineering,True,29.81989292671679,86.66649652919776,78.0636650294611,78.48887123884518,78.73994805889174,73.12626745806269,63.47753607806711,81.73926974153221,76.99276942096586,78.72458920982248,72.23650376028652,71.85749607765781,75.42729308651327,64.68308210025121,60.1475855115808,2.5039657149926273,63.79318629625857,75.55862894160398,56.920267330570795,88.74405781364047,87.03158912880477,78.38226801214952,71.56243965803978,52.77675269238142,75.72632471640578,81.18743144014567,87.9534588618251,71.92750352256297,63.47753607806711,72.6500650781249,65.09977867269706,73.20804882775337,70.6834880386903,77.94179824591913,73.84347568922986,80.75930776285007,51.839550614014954,67.6269435045691,71.85749607765781,66.85749607765781,26.104333707748726,10.639850854960102,71.01378299851453,81.2880162909242,1.9470525469542466,72.82042971350216,94.49981891934024,76.45382560879452,90.05480728066124,3.667345986067257,75.45904349125071,93.48711584762695
TS218,Telangana Khammam 106 College of Engineering,Telangana,Khammam,Degree,Engineering,True,13.400184432054369,39.609323924283366,67.20345931893695,69.61510313880885,67.83992698375997,59.44240146544921,61.979675653062806,62.93201725230066,58.41977491627816,63.68336330375822,60.82907960921099,68.8381438316738,52.37682473548816,64.1227089912558,35.45575012232153,3.1270408124109457,56.19000016697649,61.44140647780809,54.805358631364655,68.01631329114407,92.22219956272363,66.37787198707895,60.037068943120374,53.20900197370477,75.26446464605397,48.397476350793795,94.38687720522745,65.53256044086957,61.979675653062806,61.54015460140001,52.68642278287214,84.60193561021595,61.88063869609531,65.93397331934545,61.22255063195537,59.830312189880566,56.85865658686621,59.11409228844314,68.8381438316738,63.838143831673804,19.432446046220303,17.163897243415462,66.97535209106212,65.05603101082121,1.6160569745554623,71.76294312562342,93.67045471822311,58.61725447138187,88.21978053506098,4.994421189994954,66.47029500403599,85.62169420998659
TS219,Telangana Nizamabad 14 Degree College,Telangana,Nizamabad,Degree,Arts,True,41.58058223538846,54.652869099700666,59.07622284364896,57.54492995293478,54.838846072000045,55.30345070557063,45.51845722749423,48.59408902150813,48.86705667356408,48.539326572188116,55.879580029590585,61.434961963847506,51.69970573317907,74.82871182566548,45.44375164750046,3.2066157239507396,69.29042690732028,55.14610301399452,62.93468845716765,53.936942808743936,53.0636015460282,53.351853241401024,49.390986312868364,59.598398523641826,71.80611770004859,40.36833905986062,85.69756046410632,47.36339395608003,45.51845722749423,41.85147316164148,43.85149078498136,74.91054341514223,46.78789533449808,54.737023009038104,43.690166093957814,45.64044646975615,42.08061528639918,46.52703274542321,61.434961963847506,56.434961963847506,21.408296528676917,15.664571944934114,45.21122623290242,55.50532657071338,2.5849757098666903,73.80695438187276,98.14923853538181,50.19106220022412,91.10543846831028,4.522795508838083,53.0197198470913,87.75052137882442
TS220,Telangana Nizamabad 57 Degree College,Telangana,Nizamabad,Degree,Arts,True,27.648473727148033,65.69230854229598,60.122778736425495,66.57501091954956,65.76445785291313,63.322225249648426,63.695983502112426,71.56333879363419,61.220192689101744,64.0784324069929,64.69146313565807,62.59955818443414,69.93881980491625,67.37198413176976,45.81588770975261,3.2033726207467086,60.37403118347064,63.94583261181167,60.612863075338616,71.32643034397938,55.10579447850007,63.608383763191,59.10228571833852,60.00169316377524,60.35296013296656,53.77752174729139,90.09910870042155,62.936150187487776,63.695983502112426,64.22277297587074,45.153833670529224,79.37065298462004,61.220474067418635,62.42315829945234,59.938203394524685,60.42407764465396,41.274583205354936,63.830080412743335,62.59955818443414,57.59955818443414,17.59876163982962,17.013706602626062,57.99574367931123,66.90088178289423,2.445544253797195,75.074789800297,94.5073103023648,63.11779440556935,87.3010499832102,4.630183331388978,57.60705881331838,88.05559098567933
TS221,Telangana Nizamabad 171 Engineering College,Telangana,Nizamabad,Degree,Engineering,True,46.77977591337091,74.480619864628,70.81006527002747,65.65323577560667,69.46457994308074,57.73456429051072,60.22940752106078,71.1829223872391,71.6158576689936,67.96452129791251,62.771755445582386,78.30781988616718,63.1505755597855,73.98867324314084,70.35183423626344,2.2739914997420065,55.662314966472785,69.62799511617096,56.65575210680911,66.61880514366118,65.50306290847384,75.93799986391575,70.67235272927145,77.68122926384554,63.69230538068802,46.30723851627783,88.82818270947475,78.48978566622327,60.22940752106078,62.298060076724106,76.32173023359431,74.87577959613378,63.42040472515491,66.50846429621758,76.56558979527735,72.30835699367874,40.37555310494227,70.24107957705829,78.30781988616718,73.30781988616718,18.522937323958086,11.592192323190165,67.94898725856784,75.29803990066772,3.8492656081934262,76.65783317178679,95.691234903328,74.2922738982076,83.27336784864586,2.4465822112535225,64.9634989626241,90.78184094237855
TS222,Telangana Khammam 126 College of Engineering,Telangana,Khammam,Degree,Engineering,True,2.0,56.79998135711136,69.66136783170744,68.78988307983455,66.54032606258289,69.3161628466615,67.69922641419676,62.69163642845639,66.06994724530688,66.21827421949219,65.27111396181746,74.10358829356372,72.85053341827081,55.92194581637897,33.995518987211014,1.732291544330495,66.71638933336968,66.32020081773871,57.44925742957128,63.86538145970721,79.29177288017337,60.60106298126895,53.44425297430505,68.20935100753968,77.70347148683112,46.13052906879092,89.50239313784459,73.05347204573162,67.69922641419676,58.012345620710484,68.21097785489576,82.53981141951292,61.11967031345188,63.583355784752584,53.257546812267556,66.74443803154784,52.49263129349432,67.44099354293574,74.10358829356372,69.10358829356372,23.705330644669743,21.943144001057767,74.73168807114364,67.64876412396823,2.183429846474287,73.12667427309842,93.07026736254207,70.19518376745259,86.51537723410459,2.1503282851435532,63.670458925465965,88.60176981185136
TS223,Telangana Nalgonda 40 College of Engineering,Telangana,Nalgonda,Degree,Engineering,True,2.0,67.95823752740642,64.63668794482905,66.84690091685334,67.81149032322116,65.56075959723513,61.9703496323408,63.65346430375213,68.05088467729699,65.49893654650946,65.66144020493371,69.30038044511736,64.56255334372638,76.08219746637712,52.42385718126281,3.6426330603427965,47.38018717571724,67.41150551643295,59.3018087455759,71.74776505387369,68.00994584633841,67.3488886693118,64.13074586743369,80.93139981277106,67.19490615452841,57.784253539964155,90.45896395786889,63.53197496880422,61.9703496323408,64.43828282982557,76.69854814911163,80.7365220123425,65.41865153200743,64.72009272822702,59.83540026745483,67.25196120024614,59.94183452706483,71.7321506581133,69.30038044511736,64.30038044511736,18.74471359926862,22.272673477247398,64.27858171689957,66.75705024232732,1.4351634875027257,77.80968417860512,93.07904723521186,69.3594033158387,88.82709822273992,1.4968285993268409,58.60474494091912,96.481874057061
TS224,Telangana Nalgonda 57 Institute of Technology,Telangana,Nalgonda,Autonomous,Engineering,True,28.449696102746373,75.64562778370426,77.8299990984134,66.70298383260815,74.12036236806236,68.17183713590994,65.82263931271596,70.51672629841708,68.5839519954729,73.44593671740881,68.92001108780232,65.44749742880805,65.89292691602874,72.73983397391869,64.44893649332445,3.168796101677887,59.785947586752286,71.86838613139523,45.9767199616208,72.40893339426775,79.44415712816,76.41950669274999,70.85043938803841,41.95349354708391,75.1809600170032,72.23715402775592,87.21386331245643,69.13636867152249,65.82263931271596,69.9177806686898,85.79786703606132,78.72075156397057,72.17355109080043,72.08127153208935,68.69634859558867,76.82166132405123,56.18556054376673,71.65181541494361,65.44749742880805,60.44749742880805,23.24815030608127,7.465400211978647,74.43011675530518,75.4738864724755,2.5338794045681716,73.69310502822253,95.00044381908477,75.32926971546927,88.15868539260339,1.4682897916625741,69.43146511907301,89.96362688323104
TS225,Telangana Medchal 72 University,Telangana,Medchal,University,Arts,True,24.925519592473073,58.05737946400788,55.46530327142056,54.75607537832314,52.448754197996884,55.66728807324808,41.15165917670508,48.75551032194541,47.11419264136758,55.4643773645511,53.92522550112988,61.19644518295992,51.37996574480747,66.20979126710343,32.02557350826299,2.0394561555829607,43.79948799915797,54.37616670755042,61.34000811789145,41.892862838968306,66.73418979553,42.88155877092639,52.58405238770341,57.20701557068115,68.94179462062225,38.817296266328796,87.32457384235892,54.73305178558927,41.15165917670508,42.08962021687701,57.31547134922431,75.94388986523187,46.226962095139534,58.40168925172335,57.245054369213314,51.112098224749325,40.77722087580139,51.01559667101677,61.19644518295992,56.19644518295992,14.65979403913451,11.830763234313803,53.07021365124794,64.7133325495854,2.1452902014578696,80.11552095913756,95.70578380033632,47.58102886468501,87.92669176095318,2.2027110533323158,59.12812179013838,94.51546015253894
TS226,Telangana Adilabad 30 University,Telangana,Adilabad,University,Arts,True,24.841961961398724,47.459258704759755,56.103014344365164,54.077154847431046,54.25897838234043,63.56789901936881,51.53978622947336,47.968923300650474,56.0505375204571,59.46094827757982,55.57820736975276,47.56838639025821,59.67975200372983,71.379440358196,54.63976899114916,1.5676650118869255,47.16457465931131,59.75735317267113,56.89741539362992,59.90040932429998,53.802892332692,55.407558557815605,51.79694035183958,74.9214623343645,71.94306319675643,42.042875954065494,94.55293887641155,41.664953078417504,51.53978622947336,54.49962219315218,45.8537809907493,77.68781178671975,53.23808166245225,59.510675639352826,65.18058171865002,48.841901860698535,53.42315598293132,65.97239428127673,47.56838639025821,42.56838639025821,16.267915488633264,11.825004841387512,54.903898628060595,59.93312372174015,3.15759804058411,73.20648949501233,93.39492607432399,62.224633424433286,85.67628772108158,3.549253515642108,50.14653156779314,88.27158052603627
TS227,Telangana Hyderabad 48 Engineering College,Telangana,Hyderabad,Degree,Engineering,True,24.954349184248876,81.13412926330444,77.6708589916505,82.4102938322503,78.12586939998282,72.25324985341746,81.96409598616259,74.35445373743474,79.52494939953901,72.78601975048466,79.68407044060501,80.90998702603109,64.44906235308238,71.99688704154735,75.73225890479424,2.0764625178850915,77.7338642130575,74.07880649503048,48.98639643359116,78.67522693400926,66.70612559589355,73.32924157762055,74.06856310853661,50.34306363431517,77.85930258850428,79.93799164562199,98.77800570540892,75.6920855837398,81.96409598616259,73.5311375967165,81.33045072203338,78.22366684603641,76.50377816877018,79.5235915337098,80.47311899577194,71.80290321112052,67.52945911730546,72.23750242007658,80.90998702603109,75.90998702603109,25.62232914529777,17.163150013225955,82.71923459787105,76.6489936414378,2.606272560189034,66.58937629651207,93.27906830644581,82.08003516652863,83.92295669664213,4.988832613107544,82.34553292010386,87.28625527836765
TS228,Telangana Ranga Reddy 37 Engineering College,Telangana,Ranga Reddy,Degree,Engineering,True,28.22192569463294,79.63518412483681,67.37188743533929,75.05682420067873,66.10343956816583,62.314476645762234,62.68136085674197,71.08907128385492,68.68940864816224,73.04501193329783,62.6111145155682,75.08250152903955,63.4030075860496,64.43829452447315,25.71713129834546,1.786002026772221,68.20262718472712,68.08417794901129,57.962220581249476,71.73290756148397,73.65820444138859,61.8309577672472,60.8609580574462,47.67704639931791,64.1476947269554,61.29872889479395,85.49527536820467,63.53750029630659,62.68136085674197,70.68931137670137,80.62159724161839,87.75236646794383,60.29442038530684,75.04774269215974,64.22931563585665,67.99101046055584,70.96816350652526,70.19642735621284,75.08250152903955,70.08250152903955,16.287009776266288,11.937669002032596,64.21485760299385,58.697532949850924,3.4971568707997207,82.19464803937099,94.97887593538245,69.8735029011008,87.96615254415754,3.1568597162625918,72.14985957666042,84.70350434185865
TS229,Telangana Warangal 186 Institute of Technology,Telangana,Warangal,Autonomous,Engineering,True,15.272384151721642,63.77494526506797,82.20949845091563,80.91413546017259,78.88495864598343,86.83894951857945,78.3723039657222,68.6936965110198,77.67304243420459,87.82152443815112,77.88250540030485,90.44073275569728,82.26211716490216,67.54914506670917,49.10004386953919,1.7499720950726783,75.3107461748042,80.28723074301375,49.19503673117801,79.81972130680676,80.16400017064764,72.80569874354813,78.60180256936607,39.58611837667862,67.28327204932805,59.882390125593474,92.24894323392054,74.6752627400793,78.3723039657222,81.91043398382479,75.79631883302407,76.84213878791601,73.27475606557859,81.0755026561209,79.07285833060837,83.87923005979594,79.67226591270109,81.12660128702163,90.44073275569728,85.44073275569728,27.82763768680778,18.48415599967879,81.75087991645466,69.95481940851266,2.0381819367598375,66.8847131788329,95.66426748282383,87.64009062349163,90.68902409044546,1.3976849352702532,82.14190666863901,91.04682053326687
TS230,Telangana Adilabad 101 Degree College,Telangana,Adilabad,Degree,Arts,True,37.9777975477504,79.08490615673627,74.54496257572036,75.07646358477685,75.7208783866669,82.25004397174872,74.73868845498478,79.04430531404607,77.69888346459624,74.26989720245955,78.13554282428534,75.64805003744391,82.61638245277135,72.5119724815043,33.768385378144536,3.3401924058580246,82.45311313240029,76.17044092204937,66.92726479152593,65.59215569735858,75.6538554037651,76.07862745649436,70.04015803212417,60.949793426629554,57.85369751679512,75.67701903267502,95.73588415009229,66.83594465470446,74.73868845498478,73.63888199652813,76.46966453669826,70.05214515427126,78.53830240738931,79.91734256481477,85.94532108911257,79.77346007862309,61.99879296646891,79.36047008597575,75.64805003744391,70.64805003744391,29.11735142765378,12.67565070866462,79.19844640445771,62.65933526254267,3.975067008324692,79.00193997924757,90.0,80.31941458813989,82.04048995146132,0.8900069867695998,80.50426264129158,89.59192171243481
TS231,Telangana Nalgonda 114 College of Engineering,Telangana,Nalgonda,Degree,Engineering,True,2.5275785530843997,99.90235135493255,71.54657967020361,77.07794540857758,79.21667356752225,72.5887362871148,64.9285804385619,74.33439057927886,70.54681753952616,82.1516916370958,76.15420283610325,74.17252882433793,69.45566040947199,62.90732155713612,50.42338119595314,3.3672033633236733,54.566625160120935,72.33839052318743,70.11140178623337,84.00077854346915,58.04725757733539,79.98784131685152,73.83139454507973,72.67490354137946,55.32937476758767,71.61795508970732,88.36840209153345,78.11024272192957,64.9285804385619,73.12050687919117,76.99284559776264,79.47006718769038,79.50169411132657,74.9399289166661,78.00049697725979,79.32885084899178,78.70288856184924,70.74104526131018,74.17252882433793,69.17252882433793,27.0597850300323,16.684347181025974,70.05697135746443,74.54042322906987,4.794279574594431,73.04096780124361,94.26470046908234,79.61763789007233,86.37738839112554,4.498081496411326,75.01916097177516,91.20715833393629
TS232,Telangana Nalgonda 133 Degree College,Telangana,Nalgonda,Degree,Arts,True,32.598839076991965,69.76055565718397,57.78265274113323,67.63491180242458,62.220812092326156,65.41740667333755,67.45182649854455,60.9973562767779,59.90725466768514,74.2658244577815,65.76887689429348,63.99800947250362,67.83037629160586,68.1504583274907,50.816629429988915,3.177565233266005,59.5510958741687,65.49692552245779,63.25485384192157,59.54983544199984,69.86423596591742,62.294721244983386,59.383478097446734,62.42862490895136,64.89123854856517,61.998898100753344,88.7818229520771,53.79050422690794,67.45182649854455,63.49524222452705,69.49178173806294,91.26776002942597,62.44416727906061,64.30761006337772,63.26254171897926,68.46981035373175,66.96299516888726,64.98492868435285,63.99800947250362,58.99800947250362,20.69807468214087,19.213309104804466,62.09260454234479,55.65599346744116,0.9987751452994948,73.53367603598028,95.23993807065654,75.27911873107864,87.63992342911786,3.7718314828711303,62.773670374370845,91.85641782793775
TS233,Telangana Adilabad 69 College of Engineering,Telangana,Adilabad,Degree,Engineering,True,28.267875930525413,65.92269014410803,66.43872642387655,57.98697090373962,57.104234026302414,44.7507728085189,60.39437326184405,61.665462800706194,57.817006567140986,53.982746137028506,65.8871509317595,67.57031377565076,56.73372098948244,75.95196853714306,23.461725326951374,1.9165327035152173,49.986942890055985,61.140536889811514,60.511099569583806,61.07298435938213,59.54198553781951,48.87276206200467,51.88963299386209,51.93517408623979,64.85149972983265,55.55250135076391,88.97064680433829,56.82427819870813,60.39437326184405,49.04455014707821,48.79827069090889,80.20551686817157,55.34128396494696,57.99042597083435,58.23399527159609,65.52554356750501,51.7630773246306,67.03431858181473,67.57031377565076,62.57031377565076,20.20802416612725,18.447516556874817,61.17993948822243,62.28607855535099,1.6982931781412414,80.41527520551303,94.25183481558865,61.17435395917269,88.3985536259035,3.4516751898745515,60.53986661459999,85.8415184835245
TS234,Telangana Nalgonda 12 College of Engineering,Telangana,Nalgonda,Degree,Engineering,True,9.070842721107088,71.4316215164244,60.14433858341316,57.399430392433544,55.90406953151853,54.24272531685584,52.76571311531832,58.00039243458871,55.42174491061696,58.934244706370855,64.66082586338874,60.24375770165619,49.283190610394385,56.44903968677201,60.853108583658866,2.2757463277078007,54.01181136835643,56.477699665504545,78.36386717224744,64.41288843891519,72.27683725109247,64.36710183701807,60.82667181100959,59.243298216925915,60.07849290090721,68.98535709666719,88.25183576226846,56.80433822620176,52.76571311531832,56.90357284088321,61.153259747558096,82.87353507290666,60.09505159838053,56.83197067135694,56.87160897935795,62.8886026828598,47.09638068332232,66.94956321017615,60.24375770165619,55.24375770165619,19.511340511821544,22.99237901330741,53.147746598507474,63.64406234379848,1.6096303360539046,71.82764195170394,96.80970223908216,60.80237988037461,95.79223552429782,3.8979131155238003,57.93318619107707,91.55940202796612
TS235,Telangana Adilabad 28 University,Telangana,Adilabad,University,Arts,True,2.7975187674883877,52.43203683618708,50.95701941714658,53.18104772972606,58.02622177663563,59.984407488991806,56.35236508622316,55.99180980646964,55.314432742382465,59.69757315336554,52.82716055174967,60.29269401145367,46.50162696834155,63.68422932383416,37.3120514658724,1.6916330571216345,58.778963634198746,55.472283801192674,61.782141011234394,59.750408986582954,72.73439839810894,53.3761225857632,49.350177280906465,59.91684760646818,54.80497113353012,59.38965553172875,85.67465885996528,68.00519415184398,56.35236508622316,50.02429051670142,62.53787777979678,76.31696230147972,56.32972734169337,58.75411667862047,59.99600364380063,62.9123100458796,59.10744056609538,63.022404699954876,60.29269401145367,55.29269401145367,17.096407669953052,18.243979554193558,55.470672536122926,63.751614154765164,2.6155741914088493,78.10131249313586,95.5829511641945,62.87576188839106,85.57704337065499,2.483956508767409,63.688537448465716,85.2842565210925
TS236,Telangana Hyderabad 197 College of Engineering,Telangana,Hyderabad,Degree,Engineering,True,16.700963071004967,73.66637396752836,65.79855736906421,67.3160112867125,63.81930376176085,65.08654184434481,61.76785266428305,67.40985583141938,62.548558671086674,67.20228084338456,63.553819557683944,64.46273270148048,52.04993140645763,68.94675409342759,55.05720559060651,1.8832518445205977,50.10261552587434,63.74692417741343,68.02973566791272,63.62336264409826,67.17213488956985,71.27416364646307,69.35121672998122,77.34582720816925,88.05668179860419,60.72718455452021,85.37132973241341,62.64559456497513,61.76785266428305,66.11629736809353,78.77212907709841,74.75568650037802,66.01712181583636,62.28697824477693,62.3713614588222,66.60483350178103,64.06314890272051,76.4129150409624,64.46273270148048,59.462732701480476,23.175693866897177,12.85083298939182,62.871803365880815,65.1062327847412,1.6283104683114784,75.69824421965173,90.17752923937512,67.40651195908092,87.60397404805329,3.6354384759048486,65.72271595144552,93.35974654851522
TS237,Telangana Karimnagar 1 University,Telangana,Karimnagar,University,Arts,True,2.0,83.74507499547089,69.956688385552,76.97873365478821,77.47106863402686,76.08512091009221,80.67489874595356,70.47543392026438,72.9150683170174,75.44287383559319,89.45059645194236,80.82682785856224,77.45790842503557,73.92009805426113,83.13213927676973,2.934999429795097,81.89023914977238,73.78752418715754,60.78820239091424,80.53499796244621,55.03756761560882,77.39570846008006,77.00067927439981,70.186486247395,60.754545549207336,61.6311039478897,85.9244854614853,77.89941129270966,80.67489874595356,75.97073318423942,69.6893789765181,89.57138183915158,76.1469235402826,76.90883837077868,72.04204736639905,81.00978389553794,74.18275169731353,85.73706737329763,80.82682785856224,75.82682785856224,21.454237843541435,7.272181086744927,72.32757559454892,79.6079119480772,2.0719091541999495,81.35513845900059,94.21288387482645,82.61544260590361,85.5077157837583,1.5178098972239566,82.76442197779733,88.30564232426556
TS238,Telangana Nalgonda 28 Institute of Technology,Telangana,Nalgonda,Autonomous,Engineering,True,2.0,63.218522829171235,50.208540212015535,50.18292852990227,53.10062614623875,52.43340182953224,49.22741615255436,55.6964740924645,51.08373344336319,50.95514124667476,48.37158403496373,56.74241308281525,42.3323914200701,69.56632833322342,24.015940901051856,1.7238706701750242,32.15355777767617,52.33623467790662,48.43266385132786,52.44924307197197,79.86018309005667,46.04867205432435,48.17514732618064,55.199342369775245,78.60261047543649,55.12663671156048,88.08362602402624,33.33498941699071,49.22741615255436,52.554870326141184,51.1516240958757,80.2447673919769,51.68200619504708,47.970775947239844,43.00921046299499,49.368031164699445,48.6817288729581,54.185701099425096,56.74241308281525,51.74241308281525,21.163082752537314,17.01696219912398,48.21236179300449,55.108010041294435,1.5287418348383452,82.09694112362205,95.42275387913371,50.876103744439,85.0959246670559,2.0121433123163905,49.668398759170614,89.7171531556514
TS239,Telangana Karimnagar 172 University,Telangana,Karimnagar,University,Arts,True,9.056342087965303,72.04133297900081,56.125538251379076,62.38764855968975,63.74372717621389,63.259561057853624,61.249329771170466,62.14612738738039,64.88434534769686,60.400053544325445,63.68560134711652,68.42112800747411,59.266442603383254,70.02872186997288,60.049699283747714,2.690889743124457,66.12483249019516,61.94048204428481,62.155141574496014,54.4575194052128,56.6615980662601,64.79733804809007,60.82809468547197,54.51978201021832,74.55205851397167,50.35091814723841,80.34703803275197,71.54676691739334,61.249329771170466,67.31084039750016,74.83897884681676,74.3962621208962,63.029366351576634,57.919530076303545,60.90186581161389,63.86957918049677,47.48106139072156,66.77805373942661,68.42112800747411,63.42112800747411,20.310979049672444,23.613501318261424,63.604742930096656,48.97424903901197,0.6878734913671505,85.47819133028992,94.28192601840416,67.22165558597587,88.02918745837492,2.9106096995576607,57.63398143079251,93.98775626142228
TS240,Telangana Hyderabad 198 Engineering College,Telangana,Hyderabad,Degree,Engineering,True,36.99034730779383,82.09604943135119,69.51936625575291,71.29717334871482,69.26904377693258,57.32855381263582,64.86436242987598,56.986250395884404,68.35500290161875,72.22573514335666,69.36285585100785,65.32765543412948,65.71613317708815,66.68652798629662,33.12419659780223,2.4218483326908977,80.74810448837795,68.90945693690216,60.13769908051642,63.98960858372042,54.01325801781762,62.21262859251671,73.53408913686857,59.133083569561386,71.28181958354482,59.38128606510886,88.35790403618344,64.63118733834095,64.86436242987598,60.41560315808298,48.187053626794224,83.93113767618753,69.2892602436216,59.62976106642873,59.97355706213381,72.4504683218366,51.73662031147366,67.3892367950183,65.32765543412948,60.32765543412948,34.464312667820664,18.16134921971704,64.72595263215065,70.74091397676465,3.2767468715704893,71.68868544272834,91.527113756273,69.82630532453086,90.23157221288106,0.1221863398875489,73.03143513755468,94.33420781431838
TS241,Telangana Nalgonda 58 Engineering College,Telangana,Nalgonda,Degree,Engineering,True,16.73472959848015,68.11462105772027,72.28586867946085,70.0003858003205,69.8475478317329,69.50057206368821,71.45069425459295,69.11420026039859,71.49964575631651,64.02706312034171,67.68167434651542,64.82819912731384,72.40283968790509,72.51875969515197,61.275916261152595,2.5519181500996675,66.4416868622644,70.07709086251529,71.86695126877193,59.93529454214783,65.18049373612845,60.8168311638246,68.39773863451913,55.71864193774948,76.04469489930318,62.20586789890615,81.47925847454906,58.6507394702778,71.45069425459295,65.3646999837014,72.67840624147296,68.91857466904278,66.70219676123655,62.86562148008816,58.291345530451196,66.33257767973133,63.18782089987112,64.4199040468182,64.82819912731384,59.82819912731384,16.359112393564775,15.578164471387055,65.54984256863874,62.32291692513583,2.19217243974849,73.26072587702794,95.08802564315076,68.96107075487708,88.49622778228581,1.9219764339653378,72.23140666050533,94.75421458223309
TS242,Telangana Warangal 5 Institute of Technology,Telangana,Warangal,Autonomous,Engineering,True,63.713669726231295,57.55142734555362,72.22546983814694,70.37882913558924,73.72149058767778,71.7624771678062,61.11502661603251,76.8248675074975,68.8231716062375,71.03029018990478,70.32653069550625,76.99775046006937,74.79520896685176,69.04307615903849,65.18148160166407,2.432756705243122,77.25012466904538,70.9842021855485,57.831596143776366,60.08556783043804,64.32138778680259,67.53423214178062,71.56606807939093,58.92931523186416,62.72931021433149,66.54292011702401,89.72937703438957,57.61917917725975,61.11502661603251,73.86089638228064,80.4084195229043,78.81040142444037,71.37908623765891,69.69493487074278,58.69460458009117,80.97618917265844,72.81894592224292,76.0243084083836,76.99775046006937,71.99775046006937,22.586797913804713,20.629883760019496,64.84037926951129,69.84837123271245,3.239812557465597,71.8659641316045,96.8214246004588,74.53630363894123,88.62885214881868,2.6663166548013817,73.93879903702307,95.79763784576268
TS243,Telangana Sangareddy 128 University,Telangana,Sangareddy,University,Arts,True,37.632598647631696,79.54275891810644,70.91421936647566,73.19978715634082,71.58637785704576,75.6275671817929,69.16780638336785,61.64729561069953,76.45755572881039,79.13566176342255,71.19151701037096,75.86740741540844,77.92408220412705,76.19898307918479,79.5993320666373,1.7325929627226466,91.70397531541691,76.19960803885014,73.5736919467846,74.49093526586688,76.1562685281972,79.25362090769073,71.24540484706542,64.406216810167,52.82727893538707,54.97982057647408,91.999933862127,75.8818620921109,69.16780638336785,68.6821243505459,69.76724424718023,78.2221613145554,73.19415602049291,62.049917406522574,73.41226027345891,74.74818061972158,70.0928400278263,72.999900567832,75.86740741540844,70.86740741540844,20.056921532402292,9.509023881782397,78.71249061424339,69.76279892411628,3.307814889422469,69.58817707537811,94.9700079380187,73.85581559884426,87.13750593037811,0.8351289925035837,80.39423452405343,95.78245904649641
TS244,Telangana Nizamabad 171 Institute of Technology,Telangana,Nizamabad,Autonomous,Engineering,True,7.538451775919965,59.26062549303253,50.5633213834779,52.235342159691655,55.335575805920406,53.08056433300258,41.44473880599781,58.83802397401977,57.25274997042082,56.81361896677741,50.3411962666234,48.437327679380985,45.39288614381162,70.61819762137455,42.54567421152284,2.253583996068386,65.81542448274438,56.03091907577307,74.2625627530992,49.00445499308632,64.80870814498206,57.88701929494593,51.06519436327338,77.13979472966592,68.81517785419558,57.14340346144317,91.53112877111123,56.33669395464051,41.44473880599781,49.91590452490502,53.907943385154276,82.09459905443606,55.19566150900354,56.431550490509025,40.196565283973214,55.83197196329485,41.23536955726781,51.07184329336443,48.437327679380985,43.437327679380985,18.97292245248891,23.489594618132287,51.87303817239074,65.63852621674084,1.4030012455468632,81.15871352579987,95.8613841040683,56.63546915902792,92.14948712384381,1.5286280852855754,59.911519382105254,89.3750561696212
TS245,Telangana Adilabad 145 Institute of Technology,Telangana,Adilabad,Autonomous,Engineering,True,20.124228649368906,77.70037210592761,71.68409195685265,75.57136884523004,69.17472314257198,72.39399313944986,78.72138753306452,72.0321367840985,70.92247404272291,73.6337372281808,73.299466117846,81.56175999110813,75.01685519451128,73.43764585503743,42.67146220139974,3.241051962875356,45.76889650480065,72.74404636652876,60.28432111391942,71.63888345267529,63.78907713844737,77.46750188148775,81.09420217573593,50.59264921556728,61.85613367885826,60.65156917062164,93.32611195951502,74.52747567221489,78.72138753306452,75.5151749003861,72.67444625230041,83.0911792542424,73.87528469182524,68.01356294658278,78.27558014166934,76.59328965233034,66.63520117276076,77.14464462369976,81.56175999110813,76.56175999110813,20.580230948264884,17.153615510185617,72.35494823305326,74.80155978252894,3.63929373386781,78.2109732315771,94.64723677957883,77.33385607963146,80.3182915190937,2.2763148862658107,77.40669940411618,87.70750495254559
